Time,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6
20:30,0.557143825,0.604427281,0.724518427,0.876524542,0.957904345,1.064927595
20:45,0.566973994,0.621798645,0.723914572,0.879623858,0.909797227,1.052042639
21:00,0.531575457,0.69901232,0.704884737,0.876068602,0.993163537,1.051645948
21:15,0.533835228,0.624005698,0.757656791,0.867942083,0.902780285,1.035109466
21:30,0.592450292,0.641538369,0.748232072,0.861113191,0.940029378,1.087670023
21:45,0.52729264,0.67272276,0.72418871,0.838100445,0.933307558,1.055956152
22:00,0.511683123,0.63336783,0.723120646,0.800848173,0.953622697,1.005804537
22:15,0.583025548,0.618430124,0.718528562,0.82853079,0.996609095,1.025083784
22:30,0.515139331,0.638020944,0.723307827,0.824568196,0.947144557,1.060829195
22:45,0.526565775,0.667627137,0.728737062,0.868705905,0.96983832,1.039933588
23:00,0.532788781,0.606391916,0.718553639,0.850158427,0.923394885,1.037862944
23:15,0.585393619,0.683523969,0.716543403,0.849271036,0.945181183,1.088629183
23:30,0.580144827,0.619690591,0.736761643,0.899989503,0.94055107,1.035288958
23:45,0.516693322,0.692059722,0.720616676,0.883888503,0.900394797,1.014695511
