Time,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6
20:30,0.575014842,0.693969275,0.757070121,0.852980186,0.982830998,1.013894718
20:45,0.52151844,0.695063981,0.780830017,0.839538483,0.931414306,1.03642956
21:00,0.511320071,0.666976811,0.732758334,0.896937798,0.925098894,1.069747907
21:15,0.512683876,0.647669546,0.763723167,0.862979156,0.987002208,1.067301735
21:30,0.572858222,0.653167094,0.758614444,0.808410519,0.950251289,1.056718303
21:45,0.575734926,0.655441238,0.748169707,0.862886469,0.953330666,1.055164203
22:00,0.527016037,0.668540323,0.720183854,0.871739673,0.966905328,1.074441519
22:15,0.541579765,0.698829505,0.728840939,0.816939923,0.904596612,1.008592051
22:30,0.520491069,0.608599423,0.733830282,0.842981192,0.906315547,1.013575331
22:45,0.501041451,0.677277142,0.765087565,0.821562837,0.986469369,1.032462134
23:00,0.587339312,0.602835309,0.700833897,0.882743813,0.900599673,1.054982622
23:15,0.589979766,0.697866513,0.741311884,0.847111769,0.925877236,1.098141452
23:30,0.576786445,0.662740926,0.781841999,0.868357021,0.934787791,1.092443236
23:45,0.555572158,0.647972515,0.736166025,0.884349204,0.978561589,1.069627189
