Time,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6
20:30,0.558121814,0.622226867,0.726659134,0.875451573,0.998940254,1.093789531
20:45,0.521798985,0.655789401,0.714279284,0.875463623,0.998722688,1.071254257
21:00,0.563336153,0.63193614,0.731627567,0.800105474,0.98147965,1.005865018
21:15,0.576234442,0.675046683,0.705482462,0.838379782,0.970082045,1.053283082
21:30,0.543485384,0.642998004,0.772338335,0.842575982,0.916128023,1.004329047
21:45,0.529005645,0.696962292,0.7912209,0.819235833,0.937145042,1.010288287
22:00,0.539742914,0.648723658,0.768327542,0.856390882,0.928364941,1.046813126
22:15,0.572651935,0.600870954,0.784779237,0.838150035,0.963895216,1.095597769
22:30,0.519552701,0.62952427,0.701094022,0.859866514,0.9152773,1.085857763
22:45,0.528428984,0.645568287,0.736068119,0.804181053,0.943192222,1.095391999
23:00,0.507002642,0.608422708,0.731190918,0.889784895,0.939015947,1.079366278
23:15,0.56648683,0.615247672,0.783668589,0.812644554,0.93839733,1.021472981
23:30,0.549684447,0.642441514,0.712045022,0.899849714,0.990233331,1.007765405
23:45,0.580615148,0.685067106,0.733035335,0.87679386,0.932900829,1.051866707
