Time,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6
20:30,0.581168788,0.617303333,0.776222896,0.816179663,0.925829575,1.026875637
20:45,0.515115259,0.617983876,0.709728994,0.860026215,0.944001911,1.091199599
21:00,0.555615953,0.632407596,0.700142136,0.804296203,0.957139725,1.081319802
21:15,0.573028677,0.678611803,0.789101396,0.872724246,0.952775133,1.096114361
21:30,0.548565789,0.670691892,0.73564511,0.835915137,0.995182359,1.091817626
21:45,0.597989668,0.620082226,0.700956421,0.842238933,0.978394541,1.089624922
22:00,0.50150434,0.602164702,0.789633903,0.859031365,0.901687029,1.085720694
22:15,0.572142488,0.682853845,0.721398763,0.800322065,0.930906946,1.032472366
22:30,0.576133476,0.646129542,0.703430436,0.8315277,0.916938172,1.098069837
22:45,0.541917227,0.670620738,0.77300578,0.844189945,0.962353101,1.080063576
23:00,0.583930982,0.642745973,0.747315278,0.899347987,0.919922008,1.057480701
23:15,0.598731689,0.642792792,0.745369171,0.887174973,0.954586789,1.030098529
23:30,0.566523737,0.63083461,0.750746374,0.80657348,0.992100083,1.088849268
23:45,0.560962849,0.643449656,0.778831805,0.897802367,0.909026275,1.078170077
