Time,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6
20:30,0.561272741,0.664681998,0.740714384,0.813349785,0.918763693,1.095428008
20:45,0.577096586,0.627773952,0.715429021,0.872511576,0.905124752,1.038162785
21:00,0.50949382,0.68867348,0.774474282,0.81806289,0.966959771,1.09683633
21:15,0.583295508,0.693146446,0.732749545,0.802176788,0.901872088,1.045444511
21:30,0.536469638,0.667081749,0.762034777,0.877885147,0.93654367,1.06424147
21:45,0.54852779,0.604429052,0.776640733,0.859470804,0.931184166,1.045013147
22:00,0.549364437,0.676100682,0.705787282,0.878037468,0.929802035,1.041229504
22:15,0.557524555,0.61481043,0.7618205,0.880423302,0.965584495,1.090484187
22:30,0.586520092,0.676585939,0.799150528,0.877797699,0.971670659,1.013553073
22:45,0.541062565,0.671213302,0.728885311,0.844036659,0.943478544,1.040934778
23:00,0.578583817,0.68574664,0.750252573,0.828605128,0.999626943,1.062284268
23:15,0.5566876,0.678367793,0.761958065,0.867120104,0.901421847,1.007011082
23:30,0.522693076,0.651240071,0.710398032,0.886834267,0.92158573,1.087486127
23:45,0.592898363,0.671086699,0.766754004,0.827798489,0.922293053,1.099231617
